Código do município,Nome do município,Total da população 2000,Total de homens,Total de mulheres,Total da população urbana,Total da população rural,Total da população 2010
3135357,Japonvar,8.121,4.206,4.099,3.049,5.256,8.305
3135407,Jeceaba,6.109,2.723,2.673,2.979,2.417,5.396
3135456,Jenipapo de Minas,6.490,3.664,3.453,2.882,4.235,7.117
3135506,Jequeri,13.658,6.474,6.371,7.293,5.552,12.845
3135605,Jequitaí,8.750,4.033,3.977,5.499,2.511,8.010
3135704,Jequitibá,5.171,2.661,2.492,1.965,3.188,5.153
3135803,Jequitinhonha,22.902,12.297,11.882,17.065,7.114,24.179
3135902,Jesuânia,4.823,2.469,2.299,3.094,1.674,4.768
3136009,Joaíma,14.555,7.489,7.441,10.275,4.655,14.930
3136108,Joanésia,6.617,2.695,2.732,2.062,3.365,5.427
3136207,João Monlevade,66.690,34.963,38.488,73.120,331,73.451
3136306,João Pinheiro,41.368,23.050,22.210,36.752,8.508,45.260
3136405,Joaquim Felício,3.872,2.216,2.089,2.526,1.779,4.305
3136504,Jordânia,9.865,5.327,4.992,7.220,3.099,10.319
3136520,José Gonçalves de Minas,4.696,2.367,2.210,1.141,3.436,4.577
3136553,José Raydan,3.647,2.220,2.156,1.568,2.808,4.376
3136579,Josenópolis,4.253,2.346,2.220,2.444,2.122,4.566
3136652,Juatuba,16.389,11.235,10.986,21.846,375,22.221
3136702,Juiz de Fora,456.796,244.932,272.940,511.993,5.879,517.872
3136801,Juramento,3.901,2.053,2.057,2.268,1.842,4.110
3136900,Juruaia,7.680,4.703,4.535,4.514,4.724,9.238
3136959,Juvenília,7.148,2.923,2.785,4.394,1.314,5.708
3137007,Ladainha,15.832,8.394,8.605,4.310,12.689,16.999
3137106,Lagamar,7.710,3.914,3.684,5.129,2.469,7.598
3137205,Lagoa da Prata,38.758,22.857,23.142,44.952,1.047,45.999
3137304,Lagoa dos Patos,4.454,2.201,2.026,3.079,1.148,4.227
3137403,Lagoa Dourada,11.486,6.350,5.917,6.891,5.376,12.267
3137502,Lagoa Formosa,16.293,8.635,8.501,12.941,4.195,17.136
3137536,Lagoa Grande,7.610,4.549,4.082,6.408,2.223,8.631
3137601,Lagoa Santa,37.872,25.778,26.748,48.953,3.573,52.526
3137700,Lajinha,19.528,9.830,9.786,12.255,7.361,19.616
3137809,Lambari,18.249,9.644,9.925,14.052,5.517,19.569
3137908,Lamim,3.587,1.746,1.710,1.511,1.945,3.456
3138005,Laranjal,6.126,3.254,3.211,4.738,1.727,6.465
3138104,Lassance,6.554,3.330,3.160,3.886,2.604,6.490
3138203,Lavras,78.772,44.715,47.456,87.835,4.336,92.171
3138302,Leandro Ferreira,3.227,1.640,1.565,2.152,1.053,3.205
3138351,Leme do Prado,4.736,2.398,2.416,1.764,3.050,4.814
3138401,Leopoldina,50.097,24.545,26.591,45.712,5.424,51.136
3138500,Liberdade,5.792,2.706,2.641,3.870,1.477,5.347
3138609,Lima Duarte,15.708,8.150,8.016,12.372,3.794,16.166
3138625,Limeira do Oeste,6.170,3.532,3.358,5.017,1.873,6.890
3138658,Lontra,7.640,4.372,4.029,5.645,2.756,8.401
3138674,Luisburgo,6.297,3.223,3.013,1.838,4.398,6.236
3138682,Luislândia,6.121,3.298,3.107,2.985,3.420,6.405
3138708,Luminárias,5.482,2.812,2.613,4.169,1.256,5.425
3138807,Luz,16.833,8.718,8.774,15.715,1.777,17.492
3138906,Machacalis,6.917,3.607,3.367,5.747,1.227,6.974
3139003,Machado,34.877,19.341,19.343,32.068,6.616,38.684
3139102,Madre de Deus de Minas,4.734,2.463,2.435,3.726,1.172,4.898
3139201,Malacacheta,19.250,9.169,9.618,11.828,6.959,18.787
3139250,Mamonas,6.138,3.183,3.138,2.812,3.509,6.321
3139300,Manga,21.959,9.802,10.044,13.875,5.971,19.846
3139409,Manhuaçu,67.123,39.214,40.421,64.866,14.769,79.635
3139508,Manhumirim,20.025,10.509,10.857,17.029,4.337,21.366
3139607,Mantena,26.872,13.092,14.023,21.258,5.857,27.115
3139805,Mar de Espanha,10.567,5.716,6.042,10.757,1.001,11.758
3139706,Maravilhas,6.232,3.627,3.529,4.891,2.265,7.156
3139904,Maria da Fé,14.607,7.201,7.015,8.383,5.833,14.216
3140001,Mariana,46.710,26.571,27.608,47.601,6.578,54.179
3140100,Marilac,4.424,2.059,2.160,3.423,796,4.219
3140159,Mário Campos,10.535,6.643,6.571,12.481,733,13.214
3140209,Maripá de Minas,2.594,1.389,1.399,2.266,522,2.788
3140308,Marliéria,4.044,2.002,2.019,2.843,1.178,4.021
3140407,Marmelópolis,3.293,1.491,1.477,1.557,1.411,2.968
3140506,Martinho Campos,11.817,6.371,6.218,10.986,1.603,12.589
3140530,Martins Soares,5.685,3.655,3.518,2.924,4.249,7.173
3140555,Mata Verde,7.085,4.143,3.737,6.392,1.488,7.880
3140605,Materlândia,4.846,2.285,2.310,2.011,2.584,4.595
3140704,Mateus Leme,24.144,13.798,14.058,24.676,3.180,27.856
3171501,Mathias Lobato,3.642,1.676,1.695,3.058,313,3.371
3140803,Matias Barbosa,12.323,6.692,6.743,12.944,491,13.435
3140852,Matias Cardoso,8.600,5.093,4.884,5.137,4.840,9.977
3140902,Matipó,16.291,8.727,8.912,13.832,3.807,17.639
3141009,Mato Verde,13.185,6.260,6.425,9.460,3.225,12.685
3141108,Matozinhos,30.164,16.279,16.694,29.899,3.074,32.973
3141207,Matutina,3.838,1.852,1.911,2.695,1.068,3.763
3141306,Medeiros,3.038,1.811,1.633,1.948,1.496,3.444
3141405,Medina,21.641,10.477,10.560,15.105,5.932,21.037
3141504,Mendes Pimentel,6.286,3.152,3.177,3.453,2.876,6.329
3141603,Mercês,10.061,5.157,5.215,7.261,3.111,10.372
3141702,Mesquita,6.771,3.030,3.042,3.822,2.250,6.072
3141801,Minas Novas,30.646,15.360,15.443,12.590,18.213,30.803
3141900,Minduri,3.834,1.889,1.951,3.396,444,3.840
3142007,Mirabela,12.552,6.629,6.414,10.029,3.014,13.043
3142106,Miradouro,9.770,5.234,5.017,5.671,4.580,10.251
3142205,Miraí,12.479,6.940,6.860,10.395,3.405,13.800
3142254,Miravânia,4.187,2.291,2.270,1.079,3.482,4.561
3142304,Moeda,4.469,2.348,2.352,1.793,2.907,4.700
3142403,Moema,6.513,3.552,3.476,6.040,988,7.028
3142502,Monjolos,2.579,1.207,1.153,1.403,957,2.360
3142601,Monsenhor Paulo,7.615,4.186,3.982,6.140,2.028,8.168
3142700,Montalvânia,16.031,7.998,7.861,10.243,5.616,15.859
3142809,Monte Alegre de Minas,18.006,10.048,9.568,14.512,5.104,19.616
3142908,Monte Azul,23.832,10.843,11.157,12.421,9.579,22.000
3143005,Monte Belo,13.142,6.810,6.251,9.058,4.003,13.061
3143104,Monte Carmelo,43.899,23.084,22.715,40.139,5.660,45.799
3143153,Monte Formoso,4.411,2.439,2.225,1.700,2.964,4.664
3143203,Monte Santo de Minas,21.212,10.694,10.552,16.435,4.811,21.246
3143401,Monte Sião,18.195,10.655,10.548,16.269,4.934,21.203
3143302,Montes Claros,306.947,174.281,187.690,344.479,17.492,361.971
3143450,Montezuma,6.573,3.779,3.693,3.079,4.393,7.472
3143500,Morada Nova de Minas,7.606,4.205,4.051,6.457,1.799,8.256
3143609,Morro da Garça,2.960,1.377,1.284,1.523,1.138,2.661
3143708,Morro do Pilar,3.735,1.709,1.690,2.581,818,3.399
3143807,Munhoz,6.656,3.247,3.010,3.319,2.938,6.257
3143906,Muriaé,92.101,48.847,52.014,93.320,7.541,100.861
3144003,Mutum,26.693,13.477,13.195,13.798,12.874,26.672
3144102,Muzambinho,20.589,10.267,10.165,15.731,4.701,20.432
3144201,Nacip Raydan,3.122,1.586,1.568,1.979,1.175,3.154
3144300,Nanuque,41.619,19.975,20.841,36.765,4.051,40.816
3144359,Naque,5.601,3.194,3.147,5.961,380,6.341
3144375,Natalândia,3.293,1.738,1.550,2.475,813,3.288
3144409,Natércia,4.644,2.405,2.245,2.752,1.898,4.650
3144508,Nazareno,7.240,4.121,3.832,6.048,1.905,7.953
3144607,Nepomuceno,24.822,12.814,12.907,19.921,5.800,25.721
3144656,Ninheira,9.356,5.046,4.749,2.620,7.175,9.795
3144672,Nova Belém,4.495,1.896,1.836,1.348,2.384,3.732
3144706,Nova Era,17.754,8.355,9.185,15.431,2.109,17.540
3144805,Nova Lima,64.387,39.272,41.890,79.394,1.768,81.162
3144904,Nova Módica,4.100,1.907,1.886,2.330,1.463,3.793
3145000,Nova Ponte,9.492,6.730,6.093,11.001,1.822,12.823
3145059,Nova Porteirinha,7.389,3.787,3.611,4.069,3.329,7.398
3145109,Nova Resende,13.887,8.105,7.268,8.857,6.516,15.373
3145208,Nova Serrana,37.447,38.091,35.628,69.711,4.008,73.719
3136603,Nova União,5.427,2.804,2.750,2.875,2.679,5.554
3145307,Novo Cruzeiro,30.453,15.258,15.468,10.523,20.203,30.726
3145356,Novo Oriente de Minas,9.974,5.299,5.043,4.423,5.919,10.342
3145372,Novorizonte,4.610,2.485,2.468,1.717,3.236,4.953
3145406,Olaria,2.304,1.063,918,917,1.064,1.981
3145455,Olhos-d'Água,4.284,2.779,2.485,2.865,2.399,5.264
3145505,Olímpio Noronha,2.247,1.304,1.229,2.249,284,2.533
3145604,Oliveira,37.250,19.306,20.163,35.188,4.281,39.469
3145703,Oliveira Fortes,2.145,1.080,1.043,1.177,946,2.123
3145802,Onça de Pitangui,2.985,1.625,1.572,1.519,1.678,3.197
3145851,Oratórios,4.359,2.233,2.253,3.236,1.250,4.486
3145877,Orizânia,6.457,3.697,3.587,2.221,5.063,7.284
3145901,Ouro Branco,30.383,17.570,17.690,31.606,3.654,35.260
3146008,Ouro Fino,29.416,15.827,15.753,23.771,7.809,31.580
3146107,Ouro Preto,66.277,34.272,35.955,61.082,9.145,70.227
3146206,Ouro Verde de Minas,6.223,3.023,2.998,3.624,2.397,6.021
3146255,Padre Carvalho,5.227,2.971,2.863,3.462,2.372,5.834
3146305,Padre Paraíso,17.475,9.334,9.518,11.523,7.329,18.852
3146552,Pai Pedro,5.832,3.024,2.910,1.749,4.185,5.934
3146404,Paineiras,4.895,2.332,2.299,3.598,1.033,4.631
3146503,Pains,7.798,4.027,3.988,6.608,1.407,8.015
3146602,Paiva,1.622,783,777,1.221,339,1.560
3146701,Palma,6.561,3.313,3.232,5.123,1.422,6.545
3146750,Palmópolis,8.886,3.564,3.361,4.488,2.437,6.925
3146909,Papagaios,12.472,7.237,6.934,11.916,2.255,14.171
3147105,Pará de Minas,73.007,41.665,42.587,79.646,4.606,84.252
3147006,Paracatu,75.216,42.431,42.256,73.770,10.917,84.687
3147204,Paraguaçu,18.942,10.176,10.065,16.680,3.561,20.241
3147303,Paraisópolis,17.498,9.792,9.600,16.071,3.321,19.392
3147402,Paraopeba,20.383,11.136,11.435,19.671,2.900,22.571
3147600,Passa Quatro,14.855,7.728,7.856,11.985,3.599,15.584
3147709,Passa Tempo,8.480,4.133,4.066,6.387,1.812,8.199
3147501,Passabém,1.946,864,902,1.011,755,1.766
3147808,Passa-Vinte,2.164,1.092,992,1.305,779,2.084
3147907,Passos,97.211,52.579,53.734,100.866,5.447,106.313
3147956,Patis,5.164,2.921,2.673,2.304,3.290,5.594
3148004,Patos de Minas,123.881,67.989,70.847,127.864,10.972,138.836
3148103,Patrocínio,73.130,41.979,40.562,72.822,9.719,82.541
3148202,Patrocínio do Muriaé,4.861,2.657,2.641,4.322,976,5.298
3148301,Paula Cândido,9.037,4.695,4.574,4.935,4.334,9.269
3148400,Paulistas,5.113,2.385,2.533,2.303,2.615,4.918
3148509,Pavão,8.912,4.345,4.244,5.204,3.385,8.589
3148608,Peçanha,17.183,8.530,8.740,9.105,8.165,17.270
3148707,Pedra Azul,23.608,11.749,12.094,20.997,2.846,23.843
3148756,Pedra Bonita,6.237,3.455,3.218,1.807,4.866,6.673
3148806,Pedra do Anta,3.925,1.681,1.684,2.192,1.173,3.365
3148905,Pedra do Indaiá,3.814,1.987,1.891,2.056,1.822,3.878
3149002,Pedra Dourada,1.822,1.136,1.051,1.297,890,2.187
3149101,Pedralva,12.009,5.858,5.609,5.563,5.904,11.467
3149150,Pedras de Maria da Cruz,8.871,5.291,5.019,6.323,3.987,10.310
3149200,Pedrinópolis,3.361,1.798,1.692,2.927,563,3.490
3149309,Pedro Leopoldo,53.957,28.729,29.967,49.939,8.757,58.696
3149408,Pedro Teixeira,1.787,951,838,965,824,1.789
3149507,Pequeri,3.016,1.563,1.602,2.916,249,3.165
3149606,Pequi,3.717,2.042,2.033,2.953,1.122,4.075
3149705,Perdigão,5.707,4.555,4.357,7.862,1.050,8.912
3149804,Perdizes,12.364,7.530,6.861,9.955,4.436,14.391
3149903,Perdões,18.736,9.898,10.242,17.817,2.323,20.140
3149952,Periquito,7.445,3.450,3.580,5.283,1.747,7.030
3150000,Pescador,4.037,2.047,2.082,3.260,869,4.129
3150109,Piau,3.008,1.490,1.354,1.673,1.171,2.844
3150158,Piedade de Caratinga,5.347,3.644,3.457,4.601,2.500,7.101
3150208,Piedade de Ponte Nova,4.029,1.992,2.071,3.179,884,4.063
3150307,Piedade do Rio Grande,5.063,2.386,2.323,3.477,1.232,4.709
3150406,Piedade dos Gerais,4.274,2.418,2.227,2.122,2.523,4.645
3150505,Pimenta,7.824,4.243,3.993,6.945,1.291,8.236
3150539,Pingo-d'Água,3.820,2.199,2.221,4.035,385,4.420
3150570,Pintópolis,6.949,3.780,3.435,2.536,4.679,7.215
3150604,Piracema,6.509,3.233,3.173,3.034,3.372,6.406
3150703,Pirajuba,2.741,2.549,2.115,4.139,525,4.664
3150802,Piranga,17.010,8.647,8.583,5.957,11.273,17.230
3150901,Piranguçu,4.974,2.703,2.516,1.772,3.447,5.219
3151008,Piranguinho,7.399,4.066,3.950,4.953,3.063,8.016
3151107,Pirapetinga,10.034,5.107,5.259,9.105,1.261,10.366
3151206,Pirapora,50.300,26.158,27.221,52.396,983,53.379
3151305,Piraúba,11.140,5.440,5.426,8.818,2.048,10.866
3151404,Pitangui,22.269,12.553,12.786,22.638,2.701,25.339
3151503,Piumhi,28.783,15.850,16.035,28.566,3.319,31.885
3151602,Planura,8.297,5.458,4.935,10.100,293,10.393
3151701,Poço Fundo,15.148,8.215,7.746,9.285,6.676,15.961
3151800,Poços de Caldas,135.627,73.681,78.815,148.785,3.711,152.496
3151909,Pocrane,9.851,4.520,4.478,5.408,3.590,8.998
3152006,Pompéu,26.089,14.625,14.458,25.744,3.339,29.083
3152105,Ponte Nova,55.303,27.487,29.874,51.152,6.209,57.361
3152131,Ponto Chique,3.651,2.019,1.947,2.581,1.385,3.966
3152170,Ponto dos Volantes,10.529,5.797,5.548,4.031,7.314,11.345
3152204,Porteirinha,37.890,18.832,18.806,19.349,18.289,37.638
3152303,Porto Firme,9.474,5.303,5.107,4.832,5.578,10.410
3152402,Poté,14.780,7.724,7.944,9.326,6.342,15.668
3152501,Pouso Alegre,106.776,64.461,66.125,119.602,10.984,130.586
3152600,Pouso Alto,6.669,3.134,3.079,3.658,2.555,6.213
3152709,Prados,7.703,4.217,4.178,5.938,2.457,8.395
3152808,Prata,23.576,13.264,12.541,19.380,6.425,25.805
3152907,Pratápolis,9.217,4.456,4.352,7.794,1.014,8.808
3153004,Pratinha,2.883,1.707,1.578,1.779,1.506,3.285
3153103,Presidente Bernardes,5.847,2.780,2.757,1.642,3.895,5.537
3153202,Presidente Juscelino,4.319,1.995,1.912,1.846,2.061,3.907
3153301,Presidente Kubitschek,2.951,1.493,1.466,2.017,942,2.959
3153400,Presidente Olegário,17.781,9.524,9.022,13.126,5.420,18.546
3153608,Prudente de Morais,8.232,4.726,4.850,9.198,378,9.576
3153707,Quartel Geral,3.022,1.686,1.629,2.778,537,3.315
3153806,Queluzito,1.791,957,909,853,1.013,1.866
3153905,Raposos,14.289,7.387,7.958,14.555,790,15.345
3154002,Raul Soares,24.287,11.732,12.086,15.483,8.335,23.818
3154101,Recreio,10.188,5.001,5.300,9.075,1.226,10.301
3154150,Reduto,5.923,3.359,3.202,3.640,2.921,6.561
3154200,Resende Costa,10.336,5.372,5.546,8.782,2.136,10.918
3154309,Resplendor,16.975,8.380,8.719,12.834,4.265,17.099
3154408,Ressaquinha,4.557,2.338,2.348,3.021,1.665,4.686
3154457,Riachinho,7.973,4.182,3.825,4.435,3.572,8.007
3154507,Riacho dos Machados,9.358,4.754,4.606,4.499,4.861,9.360
3154606,Ribeirão das Neves,246.846,147.044,149.332,294.211,2.165,296.376
3154705,Ribeirão Vermelho,3.621,1.842,1.984,3.543,283,3.826
3154804,Rio Acima,7.658,4.474,4.621,7.949,1.146,9.095
3154903,Rio Casca,15.260,6.846,7.352,11.334,2.864,14.198
3155108,Rio do Prado,5.390,2.679,2.534,2.726,2.487,5.213
3155009,Rio Doce,2.318,1.230,1.238,1.653,815,2.468
3155207,Rio Espera,6.942,3.070,3.008,2.411,3.667,6.078
3155306,Rio Manso,4.646,2.757,2.510,2.833,2.434,5.267
3155405,Rio Novo,8.550,4.369,4.346,7.539,1.176,8.715
3155504,Rio Paranaíba,11.528,6.097,5.801,7.301,4.597,11.898
3155603,Rio Pardo de Minas,27.237,14.822,14.253,11.701,17.374,29.075
3155702,Rio Piracicaba,14.138,6.908,7.259,11.284,2.883,14.167
3155801,Rio Pomba,16.359,8.506,8.617,14.445,2.678,17.123
3155900,Rio Preto,5.142,2.671,2.621,4.451,841,5.292
3156007,Rio Vermelho,14.905,6.722,6.926,5.484,8.164,13.648
3156106,Ritápolis,5.423,2.439,2.492,3.415,1.516,4.931
3156205,Rochedo de Minas,1.907,1.086,1.030,1.914,202,2.116
3156304,Rodeiro,5.375,3.450,3.413,5.551,1.312,6.863
3156403,Romaria,3.737,1.869,1.732,2.720,881,3.601
3156452,Rosário da Limeira,3.869,2.183,2.059,2.294,1.948,4.242
3156502,Rubelita,10.199,4.000,3.777,2.516,5.261,7.777
3156601,Rubim,9.666,5.044,4.864,7.700,2.208,9.908
3156700,Sabará,115.352,60.772,65.447,123.042,3.177,126.219
3156809,Sabinópolis,16.269,7.775,7.932,10.134,5.573,15.707
3156908,Sacramento,21.334,12.121,11.759,19.278,4.602,23.880
3157005,Salinas,36.720,19.270,19.912,30.718,8.464,39.182
3157104,Salto da Divisa,6.779,3.509,3.353,5.751,1.111,6.862
3157203,Santa Bárbara,24.180,13.663,14.187,24.771,3.079,27.850
3157252,Santa Bárbara do Leste,7.208,3.920,3.759,3.974,3.705,7.679
3157278,Santa Bárbara do Monte Verde,2.366,1.450,1.339,1.620,1.169,2.789
3157302,Santa Bárbara do Tugúrio,4.827,2.337,2.266,2.195,2.408,4.603
3157336,Santa Cruz de Minas,7.042,3.856,4.014,7.870,0,7.870
3157377,Santa Cruz de Salinas,4.801,2.274,2.123,1.152,3.245,4.397
3157401,Santa Cruz do Escalvado,5.378,2.510,2.486,1.734,3.262,4.996
3157500,Santa Efigênia de Minas,4.924,2.274,2.336,3.056,1.554,4.610
3157609,Santa Fé de Minas,4.192,2.096,1.883,2.302,1.677,3.979
3157658,Santa Helena de Minas,5.753,3.055,3.000,3.769,2.286,6.055
3157708,Santa Juliana,8.078,5.846,5.497,9.797,1.546,11.343
3157807,Santa Luzia,184.903,98.644,104.540,202.620,564,203.184
3157906,Santa Margarida,13.713,7.583,7.428,7.626,7.385,15.011
3158003,Santa Maria de Itabira,10.346,5.241,5.320,6.345,4.216,10.561
3158102,Santa Maria do Salto,5.438,2.723,2.570,3.749,1.544,5.293
3158201,Santa Maria do Suaçuí,14.350,7.151,7.248,10.726,3.673,14.399
3159209,Santa Rita de Caldas,9.278,4.606,4.425,5.659,3.372,9.031
3159407,Santa Rita de Ibitipoca,3.847,1.846,1.737,2.233,1.350,3.583
3159308,Santa Rita de Jacutinga,5.218,2.537,2.459,3.757,1.239,4.996
3159357,Santa Rita de Minas,5.795,3.302,3.250,4.778,1.774,6.552
3159506,Santa Rita do Itueto,6.061,2.931,2.769,2.313,3.387,5.700
3159605,Santa Rita do Sapucaí,31.264,18.878,18.906,32.488,5.296,37.784
3159704,Santa Rosa da Serra,3.114,1.691,1.533,1.973,1.251,3.224
3159803,Santa Vitória,16.365,9.408,8.749,14.945,3.212,18.157
3158300,Santana da Vargem,7.521,3.627,3.612,5.280,1.959,7.239
3158409,Santana de Cataguases,3.360,1.818,1.804,2.917,705,3.622
3158508,Santana de Pirapama,8.616,4.124,3.880,3.326,4.678,8.004
3158607,Santana do Deserto,3.774,1.943,1.911,1.405,2.449,3.854
3158706,Santana do Garambéu,1.982,1.170,1.065,1.653,582,2.235
3158805,Santana do Jacaré,4.408,2.321,2.292,4.434,179,4.613
3158904,Santana do Manhuaçu,8.607,4.403,4.200,4.154,4.449,8.603
3158953,Santana do Paraíso,18.155,13.678,13.580,25.239,2.019,27.258
3159001,Santana do Riacho,3.739,2.017,2.006,2.279,1.744,4.023
3159100,Santana dos Montes,3.944,1.961,1.861,2.292,1.530,3.822
3159902,Santo Antônio do Amparo,16.109,8.590,8.759,15.186,2.163,17.349
3160009,Santo Antônio do Aventureiro,3.514,1.805,1.729,2.376,1.158,3.534
3160108,Santo Antônio do Grama,4.377,2.034,2.056,3.365,725,4.090
3160207,Santo Antônio do Itambé,4.588,2.068,2.067,1.230,2.905,4.135
3160306,Santo Antônio do Jacinto,12.144,6.029,5.751,6.366,5.414,11.780
3160405,Santo Antônio do Monte,23.473,13.205,12.784,22.205,3.784,25.989
3160454,Santo Antônio do Retiro,6.655,3.512,3.426,1.590,5.348,6.938
3160504,Santo Antônio do Rio Abaixo,1.823,889,888,888,889,1.777
3160603,Santo Hipólito,3.488,1.624,1.616,2.246,994,3.240
3160702,Santos Dumont,46.789,22.493,23.796,41.330,4.959,46.289
3160801,São Bento Abade,3.737,2.385,2.192,4.238,339,4.577
3160900,São Brás do Suaçuí,3.282,1.730,1.782,3.128,384,3.512
3160959,São Domingos das Dores,5.192,2.744,2.652,2.568,2.828,5.396
3161007,São Domingos do Prata,17.642,8.438,8.914,10.506,6.846,17.352
3161056,São Félix de Minas,3.454,1.730,1.652,2.089,1.293,3.382
3161106,São Francisco,51.497,27.313,26.585,34.235,19.663,53.898
3161205,São Francisco de Paula,6.533,3.282,3.205,4.655,1.832,6.487
3161304,São Francisco de Sales,5.274,2.980,2.820,4.338,1.462,5.800
3161403,São Francisco do Glória,5.696,2.650,2.534,3.138,2.046,5.184
3161502,São Geraldo,7.716,5.199,5.047,7.287,2.959,10.246
3161601,São Geraldo da Piedade,5.015,2.136,2.253,1.054,3.335,4.389
3161650,São Geraldo do Baixio,2.864,1.762,1.725,2.440,1.047,3.487
3161700,São Gonçalo do Abaeté,5.432,3.234,3.018,4.174,2.078,6.252
3161809,São Gonçalo do Pará,7.969,5.235,5.170,7.969,2.436,10.405
3161908,São Gonçalo do Rio Abaixo,8.462,4.876,4.906,4.654,5.128,9.782
3125507,São Gonçalo do Rio Preto,2.963,1.474,1.565,1.952,1.087,3.039
3162005,São Gonçalo do Sapucaí,22.308,11.929,11.980,19.745,4.164,23.909
3162104,São Gotardo,27.631,16.075,15.732,30.050,1.757,31.807
3162203,São João Batista do Glória,6.271,3.559,3.331,5.610,1.280,6.890
3162252,São João da Lagoa,4.400,2.439,2.220,2.435,2.224,4.659
3162302,São João da Mata,2.752,1.400,1.332,1.752,980,2.732
3162401,São João da Ponte,26.028,13.123,12.239,8.642,16.720,25.362
3162450,São João das Missões,10.230,6.048,5.667,2.446,9.269,11.715
3162500,São João del Rei,78.616,40.494,43.910,79.790,4.614,84.404
3162559,São João do Manhuaçu,8.716,5.214,5.031,4.806,5.439,10.245
3162575,São João do Manteninha,4.406,2.557,2.626,2.905,2.278,5.183
3162609,São João do Oriente,8.492,3.907,3.967,6.325,1.549,7.874
3162658,São João do Pacuí,3.664,2.095,1.971,1.921,2.145,4.066
3162708,São João do Paraíso,21.010,11.173,11.161,10.239,12.095,22.334
3162807,São João Evangelista,15.526,7.599,7.939,10.108,5.430,15.538
3162906,São João Nepomuceno,23.786,12.184,12.878,23.840,1.222,25.062
3162922,São Joaquim de Bicas,18.152,13.756,11.863,18.652,6.967,25.619
3162948,São José da Barra,6.053,3.509,3.269,4.894,1.884,6.778
3162955,São José da Lapa,15.000,9.825,9.976,11.395,8.406,19.801
3163003,São José da Safira,3.894,2.025,2.050,2.945,1.130,4.075
3163102,São José da Varginha,3.225,2.134,2.067,2.375,1.826,4.201
3163201,São José do Alegre,3.802,1.976,2.020,2.901,1.095,3.996
3163300,São José do Divino,3.863,1.890,1.947,2.728,1.109,3.837
3163409,São José do Goiabal,6.009,2.732,2.904,3.689,1.947,5.636
3163508,São José do Jacuri,6.789,3.331,3.222,2.006,4.547,6.553
3163607,São José do Mantimento,2.379,1.289,1.303,1.445,1.147,2.592
3163706,São Lourenço,36.927,19.764,21.900,41.664,0,41.664
3163805,São Miguel do Anta,6.641,3.433,3.317,3.742,3.008,6.750
3163904,São Pedro da União,5.618,2.647,2.393,2.781,2.259,5.040
3164100,São Pedro do Suaçuí,6.081,2.746,2.824,2.302,3.268,5.570
3164001,São Pedro dos Ferros,9.239,4.125,4.228,6.780,1.573,8.353
3164209,São Romão,7.783,5.236,5.049,6.476,3.809,10.285
3164308,São Roque de Minas,6.325,3.483,3.203,4.222,2.464,6.686
3164407,São Sebastião da Bela Vista,4.311,2.578,2.370,2.889,2.059,4.948
3164431,São Sebastião da Vargem Alegre,2.573,1.459,1.339,1.603,1.195,2.798
3164472,São Sebastião do Anta,4.779,2.926,2.813,4.209,1.530,5.739
3164506,São Sebastião do Maranhão,11.604,5.371,5.276,3.250,7.397,10.647
3164605,São Sebastião do Oeste,4.648,3.030,2.775,3.247,2.558,5.805
3164704,São Sebastião do Paraíso,58.335,32.207,32.827,59.994,5.040,65.034
3164803,São Sebastião do Rio Preto,1.779,774,842,876,740,1.616
3164902,São Sebastião do Rio Verde,1.976,1.048,1.062,1.321,789,2.110
3165206,São Thomé das Letras,6.204,3.539,3.116,3.857,2.798,6.655
3165008,São Tiago,10.245,5.291,5.262,8.467,2.086,10.553
3165107,São Tomás de Aquino,7.303,3.558,3.535,5.522,1.571,7.093
3165305,São Vicente de Minas,6.163,3.394,3.614,5.940,1.068,7.008
3165404,Sapucaí-Mirim,5.455,3.203,3.038,3.783,2.458,6.241
3165503,Sardoá,4.775,2.813,2.784,2.000,3.597,5.597
3165537,Sarzedo,17.274,12.869,12.929,25.516,282,25.798
3165560,Sem-Peixe,3.170,1.404,1.443,1.507,1.340,2.847
3165578,Senador Amaral,5.128,2.779,2.446,3.107,2.118,5.225
3165602,Senador Cortes,2.000,980,1.000,1.512,468,1.980
3165701,Senador Firmino,6.598,3.653,3.577,4.683,2.547,7.230
3165800,Senador José Bento,2.371,1.005,863,683,1.185,1.868
3165909,Senador Modestino Gonçalves,5.190,2.315,2.259,1.803,2.771,4.574
3166006,Senhora de Oliveira,5.643,2.852,2.837,3.262,2.427,5.689
3166105,Senhora do Porto,3.520,1.766,1.727,1.284,2.209,3.493
3166204,Senhora dos Remédios,10.024,5.155,5.047,3.435,6.767,10.202
3166303,Sericita,6.990,3.644,3.481,3.718,3.407,7.125
3166402,Seritinga,1.738,917,873,1.483,307,1.790
3166501,Serra Azul de Minas,4.197,2.121,2.099,1.710,2.510,4.220
3166600,Serra da Saudade,873,431,384,527,288,815
3166808,Serra do Salitre,9.390,5.412,5.129,7.751,2.790,10.541
3166709,Serra dos Aimorés,8.182,4.174,4.245,6.780,1.639,8.419
3166907,Serrania,7.504,3.803,3.737,6.574,966,7.540
3166956,Serranópolis de Minas,4.038,2.231,2.194,1.728,2.697,4.425
3167004,Serranos,2.071,1.001,995,1.543,453,1.996
3167103,Serro,21.012,10.367,10.466,12.895,7.938,20.833
