Código do município,Nome do município,Total da população 2000,Total de homens,Total de mulheres,Total da população urbana,Total da população rural,Total da população 2010
2917102,Itororó,19.799,9.998,9.913,18.099,1.812,19.911
2917201,Ituaçu,17.268,9.031,9.096,6.569,11.558,18.127
2917300,Ituberá,24.133,13.393,13.199,19.243,7.349,26.592
2917334,Iuiú,10.489,5.652,5.253,5.284,5.621,10.905
2917359,Jaborandi,10.288,4.660,4.316,3.041,5.935,8.976
2917409,Jacaraci,13.520,6.931,6.725,4.927,8.729,13.656
2917508,Jacobina,76.492,38.352,40.933,55.887,23.398,79.285
2917607,Jaguaquara,46.621,25.043,25.976,38.858,12.161,51.019
2917706,Jaguarari,27.412,15.423,14.919,16.624,13.718,30.342
2917805,Jaguaripe,13.422,8.450,8.017,5.300,11.167,16.467
2917904,Jandaíra,10.027,5.303,5.019,6.139,4.183,10.322
2918001,Jequié,147.202,73.628,78.293,139.452,12.469,151.921
2918100,Jeremoabo,34.916,18.998,18.663,17.443,20.218,37.661
2918209,Jiquiriçá,13.638,7.135,6.952,5.581,8.506,14.087
2918308,Jitaúna,21.056,7.124,6.991,9.260,4.855,14.115
2918357,João Dourado,18.967,11.275,11.084,13.566,8.793,22.359
2918407,Juazeiro,174.567,97.097,100.887,160.786,37.198,197.984
2918456,Jucuruçu,12.377,5.246,4.714,2.292,7.668,9.960
2918506,Jussara,15.339,7.814,7.239,10.052,5.001,15.053
2918555,Jussari,7.556,3.274,3.193,4.876,1.591,6.467
2918605,Jussiape,10.051,3.885,4.087,3.063,4.909,7.972
2918704,Lafaiete Coutinho,4.102,2.030,1.871,2.104,1.797,3.901
2918753,Lagoa Real,12.765,7.180,6.754,2.800,11.134,13.934
2918803,Laje,19.601,11.288,10.918,6.082,16.124,22.206
2918902,Lajedão,3.409,1.837,1.896,2.076,1.657,3.733
2919009,Lajedinho,4.352,2.043,1.887,1.245,2.685,3.930
2919058,Lajedo do Tabocal,8.100,4.187,4.118,5.149,3.156,8.305
2919108,Lamarão,9.523,4.483,4.544,2.087,6.940,9.027
2919157,Lapão,24.727,13.084,12.567,10.053,15.598,25.651
2919207,Lauro de Freitas,113.543,79.234,84.180,163.414,0,163.414
2919306,Lençóis,8.910,5.210,5.158,8.037,2.331,10.368
2919405,Licínio de Almeida,12.349,6.277,6.043,6.264,6.056,12.320
2919504,Livramento de Nossa Senhora,38.025,21.490,21.215,20.546,22.159,42.705
2919553,Luís Eduardo Magalhães,0,31.090,29.089,54.955,5.224,60.179
2919603,Macajuba,11.474,5.520,5.709,6.871,4.358,11.229
2919702,Macarani,14.594,8.581,8.507,13.631,3.457,17.088
2919801,Macaúbas,41.806,23.541,23.526,15.410,31.657,47.067
2919900,Macururé,8.612,4.001,4.066,2.859,5.208,8.067
2919926,Madre de Deus,12.036,8.381,9.003,16.861,523,17.384
2919959,Maetinga,13.686,3.579,3.452,2.817,4.214,7.031
2920007,Maiquinique,7.326,4.544,4.238,6.916,1.866,8.782
2920106,Mairi,20.085,9.549,9.786,11.121,8.214,19.335
2920205,Malhada,15.614,8.285,7.723,6.559,9.449,16.008
2920304,Malhada de Pedras,8.426,4.316,4.136,3.233,5.219,8.452
2920403,Manoel Vitorino,16.704,7.338,7.052,7.359,7.031,14.390
2920452,Mansidão,11.046,6.587,6.007,4.784,7.810,12.594
2920502,Maracás,31.683,12.203,12.412,17.709,6.906,24.615
2920601,Maragogipe,40.314,21.519,21.296,25.092,17.723,42.815
2920700,Maraú,18.366,10.078,9.019,3.561,15.536,19.097
2920809,Marcionílio Souza,10.775,5.310,5.198,5.317,5.191,10.508
2920908,Mascote,16.093,7.548,7.092,11.669,2.971,14.640
